case_id,zone_mechanical_state,structural_trajectory,trajectory_confidence,coh_label,pred_label,b12v2_outcome,correct,visit_count,breakdown_visit_count,damage_visit_count,growth_visit_count,health_last_visit,health_slope,omega_total,omega_max,visit_N_result,visit_N_omega,visit_N_health
CASE_00870,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,107.588235,9.17647,19509.189793,8946.149817,GROWTH,7272.618614,108.786488
CASE_00873,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,12.440073,-2.967441,13670.610445,4989.44916,BREAKDOWN,6270.186775,11.906877
CASE_00885,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,69.061771,3.167016,7352.08381,2098.338222,GROWTH,2024.50138,79.0
CASE_00894,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,12.306625,-2.230858,33204.129742,9117.356852,BREAKDOWN,6176.515495,18.611979
CASE_00896,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,15.72266,-0.863886,17607.289194,9937.755289,BREAKDOWN,7800.477441,18.968624
CASE_00907,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,2,0,17.199298,-0.619588,22045.890969,7036.006647,BREAKDOWN,6310.31563,19.303749
CASE_00915,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,102.009709,7.708173,21849.614182,7797.793692,GROWTH,4677.112844,109.0
CASE_00933,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,70.808612,2.577155,8766.217188,4640.521822,GROWTH,3566.876917,79.0
CASE_00934,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,70.923077,3.854968,8725.50083,4850.746042,GROWTH,4749.607871,79.0
CASE_00935,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.352941,2.791196,9455.821225,5650.770037,GROWTH,5705.056437,79.0
CASE_00937,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,2,0,0,15.47684,-3.940478,9834.895601,5938.202614,BREAKDOWN,1784.191371,18.469619
CASE_00941,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,63.0,3.428571,7043.071112,3914.331005,GROWTH,5276.980111,79.0
CASE_00948,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,3,0,13.566119,-1.462027,32915.22089,8396.760223,BREAKDOWN,7988.645489,11.509983
CASE_00957,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,62.529412,6.661398,5651.048607,3034.101811,GROWTH,3243.296336,79.0
CASE_00961,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,68.299497,3.359834,14031.827023,4253.64586,GROWTH,3344.301743,79.0
CASE_00964,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,62.366337,5.19087,5148.980036,2616.195231,GROWTH,3157.400579,75.109506
CASE_00965,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,91.757282,4.96019,8462.969639,4335.136061,GROWTH,5422.060168,109.0
CASE_00985,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,61.178218,2.138614,3059.970959,2122.136704,GROWTH,5004.865353,79.0
CASE_01003,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,13.743276,-5.699229,5790.380338,3166.616641,BREAKDOWN,3149.670115,12.163321
CASE_01014,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,72.889211,4.158184,18401.385166,4340.643959,GROWTH,2500.66848,79.0
CASE_01018,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,63.611904,3.020237,8469.813279,3285.273762,GROWTH,2856.695891,79.0
CASE_01027,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,17.193287,-1.544306,13128.583849,4817.435352,BREAKDOWN,2768.533508,19.635376
CASE_01029,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,16.596907,-1.690734,11100.969456,5106.087388,BREAKDOWN,3365.921801,17.102034
CASE_01037,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,13.706861,-1.736069,14722.554495,4064.908438,BREAKDOWN,3228.731919,19.396384
CASE_01043,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,70.788003,5.286087,8258.173487,2365.240644,GROWTH,2214.415568,79.0
CASE_01045,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,3,0,14.946104,-1.967876,15467.242657,4693.935928,BREAKDOWN,4646.813614,15.679476
CASE_01046,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,19.335077,0.165232,14117.406415,4785.203627,BREAKDOWN,838.835059,15.655256
CASE_01053,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,69.4,3.318261,9665.683114,3471.928507,GROWTH,3164.719085,79.0
CASE_01059,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,71.158416,3.516832,12608.87778,4010.921972,GROWTH,6580.910026,79.0
CASE_01061,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,62.92233,5.126213,5159.683857,4152.192243,GROWTH,8063.425866,79.0
CASE_01075,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,77.336634,10.930693,11379.325297,7013.156658,GROWTH,2070.51026,79.0
CASE_01078,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.485149,5.940595,7099.576883,3685.448683,GROWTH,2738.68477,79.0
CASE_01083,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,16.320092,-1.904995,7145.073005,3028.291562,BREAKDOWN,3185.103776,18.475895
CASE_01084,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,16.821102,-1.680562,8180.99431,3211.084036,BREAKDOWN,3435.669481,17.183108
CASE_01093,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,74.391707,6.422064,6881.82864,2367.121074,GROWTH,2356.649132,72.996089
CASE_01094,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.543689,7.106796,5006.586732,2072.915273,GROWTH,1565.845501,79.0
CASE_01097,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,17.858316,-1.015007,10489.728751,3755.242818,BREAKDOWN,2971.165407,18.819201
CASE_01109,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,74.839979,4.416653,11286.179347,4360.012362,GROWTH,3444.475591,79.0
CASE_01110,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.639044,5.025325,8556.594255,4708.551906,GROWTH,3725.718197,76.084112
CASE_01113,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,24.014681,-0.807718,18514.061091,6806.626302,BREAKDOWN,5301.019539,30.652925
CASE_01118,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,1,1,25.019069,-0.829262,12087.707693,8646.552039,BREAKDOWN,10015.783781,28.970959
CASE_01119,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,8,0,0,8,71.543689,2.07929,43073.33224,7615.806301,GROWTH,2984.468293,79.0
CASE_01121,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,66.744852,2.023371,22689.510858,5437.231153,GROWTH,4520.117442,79.0
CASE_01130,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.411765,5.042179,13966.32877,4422.329494,GROWTH,3979.349427,79.0
CASE_01138,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,111.959348,2.882425,18692.535239,9418.115761,GROWTH,1039.02262,116.0
CASE_01139,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,110.018938,2.303586,28967.508137,9878.421709,GROWTH,1388.192721,116.0
CASE_01143,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,69.373997,6.72546,13944.162366,6152.793606,GROWTH,5906.014045,79.0
CASE_01162,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,75.538462,7.263459,12077.930902,6088.388905,GROWTH,2076.585322,79.0
CASE_01168,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,16.365454,-2.77421,12691.10606,6792.200385,BREAKDOWN,6233.464558,12.649935
CASE_01174,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,67.86822,12.86822,4753.708562,2880.889765,GROWTH,3310.114607,78.453971
CASE_01175,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,1,0,16.096182,0.169259,14545.573584,6205.591847,BREAKDOWN,6758.65744,18.518715
CASE_01178,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,3,2,0,20.59814,-0.079099,26046.366787,8521.806173,BREAKDOWN,2229.610381,17.107179
CASE_01204,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.504854,8.854368,16336.622942,6422.030847,GROWTH,1526.336852,79.0
CASE_01207,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,3,0,17.241723,-0.996226,26125.145737,8069.880139,BREAKDOWN,2589.380511,17.287797
CASE_01209,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,69.942678,4.171131,11663.331895,3644.138124,GROWTH,2743.108236,79.0
CASE_01214,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.776699,6.291262,12385.164074,5377.876691,GROWTH,5942.416468,79.0
CASE_01225,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,16.400358,-0.966422,20228.489138,5892.130312,BREAKDOWN,971.550099,17.837358
CASE_01226,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,111.675676,4.798681,31701.021044,8048.105867,GROWTH,1097.461728,116.0
CASE_01229,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,19.169907,-0.101736,17700.743263,7378.544061,BREAKDOWN,6718.571545,10.60704
CASE_01231,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,14.47412,-3.726183,8314.062206,4317.771356,BREAKDOWN,4287.598743,16.295931
CASE_01232,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,99.632026,2.847652,26596.720832,5777.301774,GROWTH,5637.765402,109.0
CASE_01234,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,67.012367,2.365046,11819.651525,2294.958604,GROWTH,2172.875711,79.0
CASE_01235,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.920792,6.150874,8542.425657,3565.057793,GROWTH,5496.32501,79.0
CASE_01237,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,68.069307,4.277228,7591.744202,3802.20249,GROWTH,3999.37725,79.0
CASE_01238,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,13.078938,-1.460894,15414.361425,4938.153922,BREAKDOWN,3261.417613,14.197988
CASE_01239,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,18.4818,-2.126961,7147.118432,4885.459162,BREAKDOWN,4327.996766,16.711666
CASE_01261,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.99916,-3.77889,8908.584066,4712.530385,BREAKDOWN,5460.9719,12.619014
CASE_01262,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,70.678852,4.82375,13968.24401,3850.254041,GROWTH,4025.884111,75.204379
CASE_01263,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,7,0,0,7,70.963622,2.927486,18903.576177,3384.231412,GROWTH,3556.097763,79.0
CASE_01267,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,72.25,2.914135,19527.288297,5228.785689,GROWTH,1774.829884,79.0
CASE_01274,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,1,0,17.062417,-1.838351,13970.864456,6069.378871,BREAKDOWN,1252.613341,17.62574
CASE_01278,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,96.405941,7.841585,13166.913141,7007.281576,GROWTH,7634.776614,109.0
CASE_01280,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,109.242718,4.757924,24916.072449,7977.38316,GROWTH,6666.89145,116.0
CASE_01282,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,102.205276,2.866885,29606.852716,9440.621672,GROWTH,7747.879174,116.0
CASE_01289,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,76.923077,3.394823,6888.755577,5100.325915,GROWTH,301.083091,79.0
CASE_01294,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.882353,6.386747,8948.062354,3285.80692,GROWTH,3172.259343,79.0
CASE_01295,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.772088,5.910195,11010.100591,4288.572061,GROWTH,4090.033166,78.991166
CASE_01309,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,77.171429,5.28,18900.094325,6928.66411,GROWTH,342.167706,79.0
CASE_01310,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,18.409941,0.439073,27762.404097,12915.089809,BREAKDOWN,10025.241606,14.345872
CASE_01319,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,93.018602,4.547842,22222.288771,12361.959365,GROWTH,15736.5354,107.230165
CASE_01320,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,73.756303,17.78044,10516.288933,5573.936626,GROWTH,591.817797,79.0
CASE_01329,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,17.464531,-1.328913,14603.257223,8783.623744,BREAKDOWN,10206.288997,13.646344
CASE_01330,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,77.811881,6.907622,17424.615166,6822.106993,GROWTH,3618.437694,79.0
CASE_01333,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,12.041708,-2.952127,27393.47964,9282.025546,BREAKDOWN,3984.196855,19.698122
CASE_01335,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.270377,8.135188,13268.278177,5546.365053,GROWTH,4325.322365,78.866992
CASE_01342,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,14.45732,-2.510868,15023.153938,6988.565418,BREAKDOWN,7427.972175,15.96752
CASE_01344,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,65.138492,4.652778,10395.660859,5313.86753,GROWTH,5470.698502,77.024288
CASE_01361,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,60.692195,1.826587,8697.775633,3444.883582,GROWTH,4384.433022,78.838333
CASE_01362,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,63.842591,3.329247,10375.889887,4588.042449,GROWTH,4870.522253,79.0
CASE_01385,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,16.441061,-1.442549,19375.240847,10014.567446,BREAKDOWN,8934.455732,10.271281
CASE_01386,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,17.397552,-0.868853,20297.826935,10477.612639,BREAKDOWN,9339.010153,17.814321
CASE_01400,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.805825,1.864077,6136.790253,5751.889463,GROWTH,1833.658526,79.0
CASE_01410,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,2,0,0,14.092088,-3.837402,16155.24174,10001.940782,BREAKDOWN,3883.137345,19.943531
CASE_01412,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,17.658842,-0.941256,22523.065883,9780.748291,BREAKDOWN,11608.208238,19.234632
CASE_01413,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.882353,3.717647,12349.054518,5069.354795,GROWTH,6416.18012,79.0
CASE_01414,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,18.149132,-1.113378,21277.339133,9897.180497,BREAKDOWN,13992.701298,18.99872
CASE_01415,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,18.290809,-1.116799,17844.070769,10240.475334,BREAKDOWN,14527.631625,16.883053
CASE_01417,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,4,0,13.61698,-2.024886,37441.463639,12489.627841,BREAKDOWN,6926.471442,18.862092
CASE_01422,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,14.027493,-3.007766,25379.367539,10400.994416,BREAKDOWN,8733.543999,18.371492
CASE_01423,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,15.149595,-2.662542,27389.153284,11475.424609,BREAKDOWN,10427.615779,17.975098
CASE_01431,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.582781,7.859351,12098.721386,5475.347257,GROWTH,3247.454637,79.0
CASE_01435,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,4,0,17.19705,-0.977157,28903.793138,10837.362818,BREAKDOWN,9900.770041,18.155418
CASE_01439,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,17.247214,-1.713693,26942.09423,15038.469626,BREAKDOWN,2131.685545,17.442329
CASE_01442,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,14.473736,-1.304662,25884.037941,9774.207187,BREAKDOWN,10199.708861,15.9942
CASE_01443,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,13.426976,-2.11078,27752.675925,9985.493501,BREAKDOWN,1760.26127,18.049621
CASE_01460,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,108.006381,4.886444,27388.800042,8249.303936,GROWTH,4728.382723,116.0
CASE_01462,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.37931,2.882542,20563.123748,6307.140351,GROWTH,2710.945767,79.0
CASE_01463,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,69.054054,3.091892,12216.165947,6049.385406,GROWTH,4876.278187,78.135135
CASE_01465,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,16.259809,-1.463397,25760.841617,9950.477622,BREAKDOWN,8721.43976,13.294663
CASE_01470,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,18.437851,-0.670452,22461.511172,8513.566495,BREAKDOWN,135.493034,18.380085
CASE_01471,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,73.0,4.944188,23256.377785,8648.751813,GROWTH,6.869425,79.0
CASE_01472,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,17.727309,-2.888911,17082.714642,14763.381759,BREAKDOWN,10445.277664,12.092684
CASE_01475,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.305253,8.536121,12629.750842,5938.727542,GROWTH,5436.923639,75.82487
CASE_01486,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.920792,6.751079,12353.288284,4938.281474,GROWTH,4383.858731,77.380075
CASE_01489,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,16.116665,-2.917132,20190.719507,10509.806642,BREAKDOWN,4974.919046,13.934436
CASE_01492,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,4,0,0,14.054699,-1.748444,33513.501956,9235.374401,BREAKDOWN,6430.196874,7.136344
CASE_01493,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,4,0,0,14.331129,-1.391128,28043.467935,9250.588784,BREAKDOWN,7846.672743,11.732356
CASE_01494,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.775602,2.410811,24329.160575,8079.247138,GROWTH,6580.118051,79.0
CASE_01496,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,1,0,17.866266,-0.673589,24241.300612,8759.281897,BREAKDOWN,7079.671821,19.582807
CASE_01502,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,106.217742,3.556724,25501.660594,9530.062555,GROWTH,9090.642457,109.0
CASE_01505,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.02503,2.778599,10795.172887,3653.016647,GROWTH,2164.663448,79.0
CASE_01509,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,64.345822,2.10849,13165.090282,3599.817265,GROWTH,3976.426681,79.0
CASE_01511,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,75.176991,5.743158,19474.720072,8416.823236,GROWTH,2863.842895,79.0
CASE_01516,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,15.195023,-3.422176,21344.775748,11291.801134,BREAKDOWN,8542.589938,13.750217
CASE_01517,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,73.991304,7.238022,24958.613038,8944.03581,GROWTH,4440.213896,79.0
CASE_01518,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,18.942902,-0.771508,25631.776101,10440.406511,BREAKDOWN,8943.99804,14.011256
CASE_01521,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.821782,3.861887,21018.005515,7266.57761,GROWTH,6864.186344,77.134755
CASE_01539,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,14.904027,-1.329786,16546.144211,9275.441178,BREAKDOWN,2641.307937,15.069076
CASE_01551,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,68.658736,8.011677,13897.523465,7478.772908,GROWTH,6569.793674,79.0
CASE_01565,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.633663,5.830869,10054.420748,4806.959092,GROWTH,3234.660849,79.0
CASE_01577,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,15.736314,-3.792444,9118.841487,4597.861895,BREAKDOWN,4693.231245,15.582906
CASE_01579,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,19.447601,-0.597941,9677.899918,5040.260565,BREAKDOWN,5728.974173,18.448773
CASE_01590,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,4,0,0,12.519023,-1.907425,18666.147796,6084.543096,BREAKDOWN,4289.508138,14.217347
CASE_01592,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,3,0,17.982093,-0.470286,21603.586969,5863.667647,BREAKDOWN,5693.369866,10.677735
CASE_01594,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.444956,5.985907,7872.512626,4016.547622,GROWTH,2585.76128,79.0
CASE_01601,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.615385,6.059246,7090.761156,2504.414328,GROWTH,2372.673469,77.908426
CASE_01611,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,74.009901,5.167062,16425.799947,6515.504396,GROWTH,3838.317028,79.0
CASE_01622,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,75.240377,4.505063,27317.613133,7261.97656,GROWTH,5145.61313,79.0
CASE_01623,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,3,2,0,14.722312,-1.365727,43914.153981,9934.227278,BREAKDOWN,1340.247205,19.50034
CASE_01624,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,75.626851,4.418858,34155.527961,7963.498387,GROWTH,2134.606633,79.0
